id,created_at,favorite_count,retweet_count
769695466921623552,Sun Aug 28 00:37:54 +0000 2016,6629,1731
769335591808995329,Sat Aug 27 00:47:53 +0000 2016,0,8038
769212283578875904,Fri Aug 26 16:37:54 +0000 2016,5602,1785
768970937022709760,Fri Aug 26 00:38:52 +0000 2016,14956,6793
768909767477751808,Thu Aug 25 20:35:48 +0000 2016,0,2801
768855141948723200,Thu Aug 25 16:58:45 +0000 2016,4354,927
768609597686943744,Thu Aug 25 00:43:02 +0000 2016,4267,1251
768596291618299904,Wed Aug 24 23:50:10 +0000 2016,5219,1334
768554158521745409,Wed Aug 24 21:02:45 +0000 2016,0,6067
768473857036525572,Wed Aug 24 15:43:39 +0000 2016,14144,3581
768193404517830656,Tue Aug 23 21:09:14 +0000 2016,11302,3708
767884188863397888,Tue Aug 23 00:40:31 +0000 2016,4937,1447
767754930266464257,Mon Aug 22 16:06:54 +0000 2016,16623,5614
767500508068192258,Sun Aug 21 23:15:55 +0000 2016,7761,2433
767191397493538821,Sun Aug 21 02:47:37 +0000 2016,12735,3940
767122157629476866,Sat Aug 20 22:12:29 +0000 2016,10520,2974
766864461642756096,Sat Aug 20 05:08:29 +0000 2016,0,5879
766793450729734144,Sat Aug 20 00:26:19 +0000 2016,5270,1410
766714921925144576,Fri Aug 19 19:14:16 +0000 2016,2699,394
766693177336135680,Fri Aug 19 17:47:52 +0000 2016,4165,826
766423258543644672,Thu Aug 18 23:55:18 +0000 2016,6238,1658
766313316352462849,Thu Aug 18 16:38:26 +0000 2016,7036,1960
766078092750233600,Thu Aug 18 01:03:45 +0000 2016,0,2727
766069199026450432,Thu Aug 18 00:28:24 +0000 2016,4409,889
766008592277377025,Wed Aug 17 20:27:34 +0000 2016,3888,518
765719909049503744,Wed Aug 17 01:20:27 +0000 2016,7505,2228
765669560888528897,Tue Aug 16 22:00:23 +0000 2016,5376,1266
765395769549590528,Tue Aug 16 03:52:26 +0000 2016,27449,3522
765371061932261376,Tue Aug 16 02:14:15 +0000 2016,7338,2251
765222098633691136,Mon Aug 15 16:22:20 +0000 2016,12036,3519
764857477905154048,Sun Aug 14 16:13:27 +0000 2016,6673,1838
764259802650378240,Sat Aug 13 00:38:30 +0000 2016,6248,1568
763956972077010945,Fri Aug 12 04:35:10 +0000 2016,774,57
763837565564780549,Thu Aug 11 20:40:41 +0000 2016,13034,4334
763183847194451968,Wed Aug 10 01:23:03 +0000 2016,5580,1538
763167063695355904,Wed Aug 10 00:16:21 +0000 2016,0,3145
763103485927849985,Tue Aug 09 20:03:43 +0000 2016,7621,2371
762699858130116608,Mon Aug 08 17:19:51 +0000 2016,12603,3771
762471784394268675,Mon Aug 08 02:13:34 +0000 2016,11650,6714
762464539388485633,Mon Aug 08 01:44:46 +0000 2016,10662,4351
762316489655476224,Sun Aug 07 15:56:28 +0000 2016,4970,1162
762035686371364864,Sat Aug 06 21:20:40 +0000 2016,33075,16199
761976711479193600,Sat Aug 06 17:26:19 +0000 2016,5583,2088
761750502866649088,Sat Aug 06 02:27:27 +0000 2016,0,4079
761745352076779520,Sat Aug 06 02:06:59 +0000 2016,4411,890
761672994376806400,Fri Aug 05 21:19:27 +0000 2016,51270,30227
761599872357261312,Fri Aug 05 16:28:54 +0000 2016,4267,1227
761371037149827077,Fri Aug 05 01:19:35 +0000 2016,0,18772
761334018830917632,Thu Aug 04 22:52:29 +0000 2016,5377,1506
761292947749015552,Thu Aug 04 20:09:17 +0000 2016,4624,1130
761227390836215808,Thu Aug 04 15:48:47 +0000 2016,5494,1622
761004547850530816,Thu Aug 04 01:03:17 +0000 2016,11725,3612
760893934457552897,Wed Aug 03 17:43:45 +0000 2016,3950,1015
760656994973933572,Wed Aug 03 02:02:14 +0000 2016,6841,1982
760641137271070720,Wed Aug 03 00:59:13 +0000 2016,5133,1337
760539183865880579,Tue Aug 02 18:14:06 +0000 2016,7854,3763
760521673607086080,Tue Aug 02 17:04:31 +0000 2016,4376,1449
760290219849637889,Tue Aug 02 01:44:48 +0000 2016,27742,11952
760252756032651264,Mon Aug 01 23:15:56 +0000 2016,4081,901
760190180481531904,Mon Aug 01 19:07:17 +0000 2016,5894,1875
760153949710192640,Mon Aug 01 16:43:19 +0000 2016,0,31
759943073749200896,Mon Aug 01 02:45:22 +0000 2016,6135,2162
759923798737051648,Mon Aug 01 01:28:46 +0000 2016,15172,5879
759846353224826880,Sun Jul 31 20:21:02 +0000 2016,6943,2051
759793422261743616,Sun Jul 31 16:50:42 +0000 2016,6159,1968
759566828574212096,Sun Jul 31 01:50:18 +0000 2016,0,21906
759557299618865152,Sun Jul 31 01:12:26 +0000 2016,4859,1224
759447681597108224,Sat Jul 30 17:56:51 +0000 2016,8789,2535
759446261539934208,Sat Jul 30 17:51:13 +0000 2016,1727,503
759197388317847553,Sat Jul 30 01:22:17 +0000 2016,6266,2019
759159934323924993,Fri Jul 29 22:53:27 +0000 2016,0,1209
759099523532779520,Fri Jul 29 18:53:24 +0000 2016,14995,4324
759047813560868866,Fri Jul 29 15:27:55 +0000 2016,6710,2104
758854675097526272,Fri Jul 29 02:40:28 +0000 2016,3661,928
758828659922702336,Fri Jul 29 00:57:05 +0000 2016,11567,3989
758740312047005698,Thu Jul 28 19:06:01 +0000 2016,5918,1667
758474966123810816,Thu Jul 28 01:31:38 +0000 2016,3936,1035
758467244762497024,Thu Jul 28 01:00:57 +0000 2016,4959,2304
758405701903519748,Wed Jul 27 20:56:24 +0000 2016,5370,1996
758355060040593408,Wed Jul 27 17:35:10 +0000 2016,3525,1122
758099635764359168,Wed Jul 27 00:40:12 +0000 2016,19782,10403
758041019896193024,Tue Jul 26 20:47:17 +0000 2016,2791,387
757741869644341248,Tue Jul 26 00:58:34 +0000 2016,7103,3368
757729163776290825,Tue Jul 26 00:08:05 +0000 2016,0,8323
757725642876129280,Mon Jul 25 23:54:05 +0000 2016,4685,1259
757611664640446465,Mon Jul 25 16:21:11 +0000 2016,4714,1146
757597904299253760,Mon Jul 25 15:26:30 +0000 2016,0,306
757596066325864448,Mon Jul 25 15:19:12 +0000 2016,4478,1086
757400162377592832,Mon Jul 25 02:20:45 +0000 2016,15642,7095
757393109802180609,Mon Jul 25 01:52:43 +0000 2016,6011,1798
757354760399941633,Sun Jul 24 23:20:20 +0000 2016,4670,1476
756998049151549440,Sat Jul 23 23:42:53 +0000 2016,6489,2056
756939218950160384,Sat Jul 23 19:49:07 +0000 2016,6859,2077
756651752796094464,Sat Jul 23 00:46:50 +0000 2016,5221,1353
756526248105566208,Fri Jul 22 16:28:07 +0000 2016,10745,3725
756303284449767430,Fri Jul 22 01:42:09 +0000 2016,4070,1131
756288534030475264,Fri Jul 22 00:43:32 +0000 2016,44206,18080
756275833623502848,Thu Jul 21 23:53:04 +0000 2016,6634,1585
755955933503782912,Thu Jul 21 02:41:54 +0000 2016,7564,2980
755206590534418437,Tue Jul 19 01:04:16 +0000 2016,16978,5535
755110668769038337,Mon Jul 18 18:43:07 +0000 2016,21910,11489
754874841593970688,Mon Jul 18 03:06:01 +0000 2016,0,8223
754856583969079297,Mon Jul 18 01:53:28 +0000 2016,7101,2610
754747087846248448,Sun Jul 17 18:38:22 +0000 2016,2659,542
754482103782404096,Sun Jul 17 01:05:25 +0000 2016,5477,2020
754449512966619136,Sat Jul 16 22:55:55 +0000 2016,3869,754
754120377874386944,Sat Jul 16 01:08:03 +0000 2016,8120,2439
753655901052166144,Thu Jul 14 18:22:23 +0000 2016,6015,2236
753420520834629632,Thu Jul 14 02:47:04 +0000 2016,8176,3683
753398408988139520,Thu Jul 14 01:19:12 +0000 2016,5954,1982
753375668877008896,Wed Jul 13 23:48:51 +0000 2016,7883,2418
753298634498793472,Wed Jul 13 18:42:44 +0000 2016,0,5931
753294487569522689,Wed Jul 13 18:26:16 +0000 2016,3486,1079
753039830821511168,Wed Jul 13 01:34:21 +0000 2016,38301,21683
753026973505581056,Wed Jul 13 00:43:15 +0000 2016,4029,1005
752932432744185856,Tue Jul 12 18:27:35 +0000 2016,13025,7095
752917284578922496,Tue Jul 12 17:27:23 +0000 2016,7108,1635
752701944171524096,Tue Jul 12 03:11:42 +0000 2016,0,2970
752682090207055872,Tue Jul 12 01:52:49 +0000 2016,6171,1652
752660715232722944,Tue Jul 12 00:27:52 +0000 2016,4522,1617
752568224206688256,Mon Jul 11 18:20:21 +0000 2016,5695,2364
752519690950500352,Mon Jul 11 15:07:30 +0000 2016,7595,3558
752334515931054080,Mon Jul 11 02:51:40 +0000 2016,3929,1141
752309394570878976,Mon Jul 11 01:11:51 +0000 2016,0,16978
752173152931807232,Sun Jul 10 16:10:29 +0000 2016,6117,1899
751950017322246144,Sun Jul 10 01:23:49 +0000 2016,3158,959
751937170840121344,Sun Jul 10 00:32:46 +0000 2016,5358,1382
751830394383790080,Sat Jul 09 17:28:29 +0000 2016,5972,2016
751793661361422336,Sat Jul 09 15:02:31 +0000 2016,6031,2996
751598357617971201,Sat Jul 09 02:06:27 +0000 2016,8154,3135
751583847268179968,Sat Jul 09 01:08:47 +0000 2016,4533,1144
751538714308972544,Fri Jul 08 22:09:27 +0000 2016,5197,1303
751456908746354688,Fri Jul 08 16:44:23 +0000 2016,3303,1035
751251247299190784,Fri Jul 08 03:07:09 +0000 2016,12881,6089
751205363882532864,Fri Jul 08 00:04:50 +0000 2016,6506,1886
751132876104687617,Thu Jul 07 19:16:47 +0000 2016,5211,1343
750868782890057730,Thu Jul 07 01:47:22 +0000 2016,4928,1426
750719632563142656,Wed Jul 06 15:54:42 +0000 2016,13585,5214
750506206503038976,Wed Jul 06 01:46:38 +0000 2016,4571,1182
750429297815552001,Tue Jul 05 20:41:01 +0000 2016,13562,4427
750383411068534784,Tue Jul 05 17:38:41 +0000 2016,4691,1187
750381685133418496,Tue Jul 05 17:31:49 +0000 2016,725,29
750147208377409536,Tue Jul 05 02:00:06 +0000 2016,3200,988
750132105863102464,Tue Jul 05 01:00:05 +0000 2016,3737,1338
750117059602808832,Tue Jul 05 00:00:18 +0000 2016,4458,1353
750101899009982464,Mon Jul 04 23:00:03 +0000 2016,3138,867
750086836815486976,Mon Jul 04 22:00:12 +0000 2016,2233,557
750071704093859840,Mon Jul 04 21:00:04 +0000 2016,8112,3445
750056684286914561,Mon Jul 04 20:00:23 +0000 2016,3240,927
750041628174217216,Mon Jul 04 19:00:33 +0000 2016,3267,641
750026558547456000,Mon Jul 04 18:00:41 +0000 2016,2787,810
750011400160841729,Mon Jul 04 17:00:26 +0000 2016,3329,936
749996283729883136,Mon Jul 04 16:00:22 +0000 2016,3149,842
749981277374128128,Mon Jul 04 15:00:45 +0000 2016,5257,2530
749774190421639168,Mon Jul 04 01:17:51 +0000 2016,4793,1359
749417653287129088,Sun Jul 03 01:41:06 +0000 2016,6276,1697
749403093750648834,Sun Jul 03 00:43:15 +0000 2016,2697,553
749395845976588288,Sun Jul 03 00:14:27 +0000 2016,8848,3559
749317047558017024,Sat Jul 02 19:01:20 +0000 2016,5641,2299
749075273010798592,Sat Jul 02 03:00:36 +0000 2016,5918,2136
749064354620928000,Sat Jul 02 02:17:13 +0000 2016,4932,1565
749036806121881602,Sat Jul 02 00:27:45 +0000 2016,3193,816
748977405889503236,Fri Jul 01 20:31:43 +0000 2016,11043,3514
748932637671223296,Fri Jul 01 17:33:49 +0000 2016,5993,2336
748705597323898880,Fri Jul 01 02:31:39 +0000 2016,2844,975
748699167502000129,Fri Jul 01 02:06:06 +0000 2016,4879,1647
748692773788876800,Fri Jul 01 01:40:41 +0000 2016,4356,1364
748575535303884801,Thu Jun 30 17:54:50 +0000 2016,6235,2041
748568946752774144,Thu Jun 30 17:28:39 +0000 2016,2248,686
748346686624440324,Thu Jun 30 02:45:28 +0000 2016,5364,1270
748337862848962560,Thu Jun 30 02:10:24 +0000 2016,7884,4231
748324050481647620,Thu Jun 30 01:15:31 +0000 2016,3784,781
748307329658011649,Thu Jun 30 00:09:04 +0000 2016,3765,729
748220828303695873,Wed Jun 29 18:25:21 +0000 2016,14551,8048
747963614829678593,Wed Jun 29 01:23:16 +0000 2016,5924,2211
747933425676525569,Tue Jun 28 23:23:19 +0000 2016,6801,2619
747885874273214464,Tue Jun 28 20:14:22 +0000 2016,3025,1008
747844099428986880,Tue Jun 28 17:28:22 +0000 2016,2885,771
747816857231626240,Tue Jun 28 15:40:07 +0000 2016,4975,1197
747651430853525504,Tue Jun 28 04:42:46 +0000 2016,1421,160
747648653817413632,Tue Jun 28 04:31:44 +0000 2016,13267,6021
747600769478692864,Tue Jun 28 01:21:27 +0000 2016,2383,567
747594051852075008,Tue Jun 28 00:54:46 +0000 2016,3780,1078
747512671126323200,Mon Jun 27 19:31:23 +0000 2016,5688,1645
747461612269887489,Mon Jun 27 16:08:30 +0000 2016,3972,1066
747439450712596480,Mon Jun 27 14:40:26 +0000 2016,5581,1974
747242308580548608,Mon Jun 27 01:37:04 +0000 2016,0,2967
747219827526344708,Mon Jun 27 00:07:44 +0000 2016,5424,1624
747204161125646336,Sun Jun 26 23:05:29 +0000 2016,3467,943
747103485104099331,Sun Jun 26 16:25:26 +0000 2016,9834,4084
746906459439529985,Sun Jun 26 03:22:31 +0000 2016,2969,308
746872823977771008,Sun Jun 26 01:08:52 +0000 2016,6140,2191
746818907684614144,Sat Jun 25 21:34:37 +0000 2016,5437,1784
746790600704425984,Sat Jun 25 19:42:08 +0000 2016,5003,1640
746757706116112384,Sat Jun 25 17:31:25 +0000 2016,9823,4019
746726898085036033,Sat Jun 25 15:29:00 +0000 2016,6209,1845
746542875601690625,Sat Jun 25 03:17:46 +0000 2016,5171,1925
746521445350707200,Sat Jun 25 01:52:36 +0000 2016,0,1013
746507379341139972,Sat Jun 25 00:56:43 +0000 2016,4764,1111
746369468511756288,Fri Jun 24 15:48:42 +0000 2016,6335,1684
746131877086527488,Fri Jun 24 00:04:36 +0000 2016,7096,2279
746056683365994496,Thu Jun 23 19:05:49 +0000 2016,3640,835
745789745784041472,Thu Jun 23 01:25:06 +0000 2016,4122,1097
745712589599014916,Wed Jun 22 20:18:30 +0000 2016,7171,2393
745433870967832576,Wed Jun 22 01:50:58 +0000 2016,7269,2617
745422732645535745,Wed Jun 22 01:06:43 +0000 2016,8814,2500
745314880350101504,Tue Jun 21 17:58:09 +0000 2016,7363,2848
745074613265149952,Tue Jun 21 02:03:25 +0000 2016,8038,3618
745057283344719872,Tue Jun 21 00:54:33 +0000 2016,7425,2338
744995568523612160,Mon Jun 20 20:49:19 +0000 2016,3039,638
744971049620602880,Mon Jun 20 19:11:53 +0000 2016,8086,2762
744709971296780288,Mon Jun 20 01:54:27 +0000 2016,5746,1613
744334592493166593,Sun Jun 19 01:02:50 +0000 2016,6956,2187
744234799360020481,Sat Jun 18 18:26:18 +0000 2016,160624,80354
744223424764059648,Sat Jun 18 17:41:06 +0000 2016,1718,376
743980027717509120,Sat Jun 18 01:33:55 +0000 2016,4268,1126
743895849529389061,Fri Jun 17 19:59:26 +0000 2016,3729,985
743835915802583040,Fri Jun 17 16:01:16 +0000 2016,0,2148
743609206067040256,Fri Jun 17 01:00:24 +0000 2016,4599,1413
743595368194129920,Fri Jun 17 00:05:25 +0000 2016,18897,6737
743545585370791937,Thu Jun 16 20:47:36 +0000 2016,3625,969
743510151680958465,Thu Jun 16 18:26:48 +0000 2016,8109,3809
743253157753532416,Thu Jun 16 01:25:36 +0000 2016,4336,1259
743222593470234624,Wed Jun 15 23:24:09 +0000 2016,6363,1949
743210557239623680,Wed Jun 15 22:36:19 +0000 2016,3950,1408
742534281772302336,Tue Jun 14 01:49:03 +0000 2016,7227,3656
742528092657332225,Tue Jun 14 01:24:27 +0000 2016,4537,2031
742465774154047488,Mon Jun 13 21:16:49 +0000 2016,7438,3985
742423170473463808,Mon Jun 13 18:27:32 +0000 2016,10055,3875
742385895052087300,Mon Jun 13 15:59:24 +0000 2016,6971,2029
742161199639494656,Mon Jun 13 01:06:33 +0000 2016,4453,1418
742150209887731712,Mon Jun 13 00:22:53 +0000 2016,5265,1584
741793263812808706,Sun Jun 12 00:44:30 +0000 2016,4666,1552
741743634094141440,Sat Jun 11 21:27:17 +0000 2016,8380,2843
741438259667034112,Sat Jun 11 01:13:51 +0000 2016,3758,853
741303864243200000,Fri Jun 10 16:19:48 +0000 2016,8998,3312
741099773336379392,Fri Jun 10 02:48:49 +0000 2016,10255,5669
741067306818797568,Fri Jun 10 00:39:48 +0000 2016,9702,3182
740995100998766593,Thu Jun 09 19:52:53 +0000 2016,6533,2820
740711788199743490,Thu Jun 09 01:07:06 +0000 2016,3495,964
740699697422163968,Thu Jun 09 00:19:04 +0000 2016,2907,805
740676976021798912,Wed Jun 08 22:48:46 +0000 2016,18594,6991
740373189193256964,Wed Jun 08 02:41:38 +0000 2016,35668,13654
740365076218183684,Wed Jun 08 02:09:24 +0000 2016,2525,441
740359016048689152,Wed Jun 08 01:45:19 +0000 2016,3376,879
740214038584557568,Tue Jun 07 16:09:13 +0000 2016,6850,2020
739979191639244800,Tue Jun 07 00:36:02 +0000 2016,20442,6067
739932936087216128,Mon Jun 06 21:32:13 +0000 2016,4147,1107
739844404073074688,Mon Jun 06 15:40:26 +0000 2016,3894,880
739623569819336705,Mon Jun 06 01:02:55 +0000 2016,3868,1393
739606147276148736,Sun Jun 05 23:53:41 +0000 2016,5490,1699
739544079319588864,Sun Jun 05 19:47:03 +0000 2016,40555,21906
739485634323156992,Sun Jun 05 15:54:48 +0000 2016,7329,3012
739238157791694849,Sat Jun 04 23:31:25 +0000 2016,118615,59558
738891149612572673,Sat Jun 04 00:32:32 +0000 2016,112,6
738885046782832640,Sat Jun 04 00:08:17 +0000 2016,3851,1171
738883359779196928,Sat Jun 04 00:01:35 +0000 2016,3387,818
738537504001953792,Fri Jun 03 01:07:16 +0000 2016,5218,1588
738402415918125056,Thu Jun 02 16:10:29 +0000 2016,3313,860
738184450748633089,Thu Jun 02 01:44:22 +0000 2016,4412,1242
738166403467907072,Thu Jun 02 00:32:39 +0000 2016,8987,3462
738156290900254721,Wed Jun 01 23:52:28 +0000 2016,2568,663
737826014890496000,Wed Jun 01 02:00:04 +0000 2016,5387,1806
737800304142471168,Wed Jun 01 00:17:54 +0000 2016,10225,3561
737678689543020544,Tue May 31 16:14:39 +0000 2016,5147,1365
737445876994609152,Tue May 31 00:49:32 +0000 2016,10501,4568
737322739594330112,Mon May 30 16:40:14 +0000 2016,3681,833
737310737551491075,Mon May 30 15:52:33 +0000 2016,15019,7587
736736130620620800,Sun May 29 01:49:16 +0000 2016,4386,1780
736392552031657984,Sat May 28 03:04:00 +0000 2016,18123,7602
736365877722001409,Sat May 28 01:18:00 +0000 2016,4073,1277
736225175608430592,Fri May 27 15:58:54 +0000 2016,8300,2842
736010884653420544,Fri May 27 01:47:23 +0000 2016,8071,3072
735991953473572864,Fri May 27 00:32:10 +0000 2016,3675,1181
735648611367784448,Thu May 26 01:47:51 +0000 2016,4104,1131
735635087207878657,Thu May 26 00:54:06 +0000 2016,6315,2395
735274964362878976,Wed May 25 01:03:06 +0000 2016,13292,5178
735256018284875776,Tue May 24 23:47:49 +0000 2016,3408,904
735137028879360001,Tue May 24 15:55:00 +0000 2016,3195,991
734912297295085568,Tue May 24 01:02:00 +0000 2016,2801,536
734787690684657664,Mon May 23 16:46:51 +0000 2016,12837,6433
734776360183431168,Mon May 23 16:01:50 +0000 2016,2565,555
734559631394082816,Mon May 23 01:40:38 +0000 2016,1522,407
733828123016450049,Sat May 21 01:13:53 +0000 2016,3655,804
733822306246479872,Sat May 21 00:50:46 +0000 2016,3746,1036
733482008106668032,Fri May 20 02:18:32 +0000 2016,3210,968
733460102733135873,Fri May 20 00:51:30 +0000 2016,4298,1314
733109485275860992,Thu May 19 01:38:16 +0000 2016,50325,17178
732732193018155009,Wed May 18 00:39:02 +0000 2016,2494,550
732726085725589504,Wed May 18 00:14:46 +0000 2016,3618,908
732585889486888962,Tue May 17 14:57:41 +0000 2016,3761,790
732375214819057664,Tue May 17 01:00:32 +0000 2016,8263,2575
732005617171337216,Mon May 16 00:31:53 +0000 2016,15241,5544
731285275100512256,Sat May 14 00:49:30 +0000 2016,3557,1004
731156023742988288,Fri May 13 16:15:54 +0000 2016,3913,1298
730924654643314689,Fri May 13 00:56:32 +0000 2016,6273,2026
730573383004487680,Thu May 12 01:40:42 +0000 2016,5020,2178
730427201120833536,Wed May 11 15:59:50 +0000 2016,3557,1069
730211855403241472,Wed May 11 01:44:07 +0000 2016,3907,1074
730196704625098752,Wed May 11 00:43:55 +0000 2016,4961,1958
729854734790754305,Tue May 10 02:05:03 +0000 2016,4131,1158
729838605770891264,Tue May 10 01:00:58 +0000 2016,1751,393
729823566028484608,Tue May 10 00:01:12 +0000 2016,4067,1273
729463711119904772,Mon May 09 00:11:16 +0000 2016,5917,2367
729113531270991872,Sun May 08 00:59:46 +0000 2016,1920,331
728986383096946689,Sat May 07 16:34:32 +0000 2016,3213,836
728760639972315136,Sat May 07 01:37:30 +0000 2016,4769,1751
728751179681943552,Sat May 07 00:59:55 +0000 2016,2833,690
728653952833728512,Fri May 06 18:33:34 +0000 2016,3378,1056
728409960103686147,Fri May 06 02:24:02 +0000 2016,5021,2055
728387165835677696,Fri May 06 00:53:27 +0000 2016,3754,982
728046963732717569,Thu May 05 02:21:37 +0000 2016,4410,1214
728035342121635841,Thu May 05 01:35:26 +0000 2016,4656,1699
728015554473250816,Thu May 05 00:16:48 +0000 2016,4195,1131
727685679342333952,Wed May 04 02:26:00 +0000 2016,3009,651
727644517743104000,Tue May 03 23:42:26 +0000 2016,6013,1786
727524757080539137,Tue May 03 15:46:33 +0000 2016,4558,1250
727314416056803329,Tue May 03 01:50:44 +0000 2016,3404,761
727286334147182592,Mon May 02 23:59:09 +0000 2016,3103,828
727175381690781696,Mon May 02 16:38:15 +0000 2016,3977,1414
727155742655025152,Mon May 02 15:20:13 +0000 2016,3712,1362
726935089318363137,Mon May 02 00:43:25 +0000 2016,7040,2507
726887082820554753,Sun May 01 21:32:40 +0000 2016,3911,1552
726828223124897792,Sun May 01 17:38:46 +0000 2016,3634,1023
726224900189511680,Sat Apr 30 01:41:23 +0000 2016,4501,1171
725842289046749185,Fri Apr 29 00:21:01 +0000 2016,7189,2727
725786712245440512,Thu Apr 28 20:40:11 +0000 2016,4237,1392
725729321944506368,Thu Apr 28 16:52:08 +0000 2016,5297,1829
725458796924002305,Wed Apr 27 22:57:10 +0000 2016,1439,630
724983749226668032,Tue Apr 26 15:29:30 +0000 2016,3793,1340
724771698126512129,Tue Apr 26 01:26:53 +0000 2016,2414,652
724405726123311104,Mon Apr 25 01:12:38 +0000 2016,5387,1678
724049859469295616,Sun Apr 24 01:38:33 +0000 2016,4407,1815
724046343203856385,Sun Apr 24 01:24:35 +0000 2016,2710,572
724004602748780546,Sat Apr 23 22:38:43 +0000 2016,4257,1598
723912936180330496,Sat Apr 23 16:34:28 +0000 2016,3976,1260
723688335806480385,Sat Apr 23 01:41:59 +0000 2016,7836,3014
723673163800948736,Sat Apr 23 00:41:42 +0000 2016,3076,910
723179728551723008,Thu Apr 21 16:00:57 +0000 2016,5388,1897
722974582966214656,Thu Apr 21 02:25:47 +0000 2016,4188,1592
722613351520608256,Wed Apr 20 02:30:23 +0000 2016,5068,1666
721503162398597120,Sun Apr 17 00:58:53 +0000 2016,4726,1902
721001180231503872,Fri Apr 15 15:44:11 +0000 2016,2585,626
720785406564900865,Fri Apr 15 01:26:47 +0000 2016,3178,783
720775346191278080,Fri Apr 15 00:46:48 +0000 2016,2539,680
720415127506415616,Thu Apr 14 00:55:25 +0000 2016,4216,1528
720389942216527872,Wed Apr 13 23:15:21 +0000 2016,6516,2560
720340705894408192,Wed Apr 13 19:59:42 +0000 2016,2933,996
720059472081784833,Wed Apr 13 01:22:10 +0000 2016,3952,1140
720043174954147842,Wed Apr 13 00:17:25 +0000 2016,5007,2053
719991154352222208,Tue Apr 12 20:50:42 +0000 2016,4933,1780
719704490224398336,Tue Apr 12 01:51:36 +0000 2016,4648,1472
719551379208073216,Mon Apr 11 15:43:12 +0000 2016,5158,1954
719367763014393856,Mon Apr 11 03:33:34 +0000 2016,2855,756
719339463458033665,Mon Apr 11 01:41:07 +0000 2016,4510,1271
719332531645071360,Mon Apr 11 01:13:34 +0000 2016,3491,973
718971898235854848,Sun Apr 10 01:20:33 +0000 2016,3560,1097
718939241951195136,Sat Apr 09 23:10:47 +0000 2016,5353,1798
718631497683582976,Sat Apr 09 02:47:55 +0000 2016,19211,8221
718613305783398402,Sat Apr 09 01:35:37 +0000 2016,2480,490
718540630683709445,Fri Apr 08 20:46:50 +0000 2016,2526,1037
718460005985447936,Fri Apr 08 15:26:28 +0000 2016,2758,533
718454725339934721,Fri Apr 08 15:05:29 +0000 2016,4958,1535
718246886998687744,Fri Apr 08 01:19:36 +0000 2016,1972,510
718234618122661888,Fri Apr 08 00:30:51 +0000 2016,3958,1022
717841801130979328,Wed Apr 06 22:29:56 +0000 2016,2511,611
717790033953034240,Wed Apr 06 19:04:14 +0000 2016,2941,1141
717537687239008257,Wed Apr 06 02:21:30 +0000 2016,5881,1883
717428917016076293,Tue Apr 05 19:09:17 +0000 2016,1644,457
717421804990701568,Tue Apr 05 18:41:02 +0000 2016,3218,861
717047459982213120,Mon Apr 04 17:53:31 +0000 2016,6410,1968
717009362452090881,Mon Apr 04 15:22:08 +0000 2016,3323,991
716802964044845056,Mon Apr 04 01:41:58 +0000 2016,4385,1198
716791146589110272,Mon Apr 04 00:55:01 +0000 2016,7442,1559
716730379797970944,Sun Apr 03 20:53:33 +0000 2016,1261,439
716447146686459905,Sun Apr 03 02:08:05 +0000 2016,13329,6001
716439118184652801,Sun Apr 03 01:36:11 +0000 2016,2420,214
716285507865542656,Sat Apr 02 15:25:47 +0000 2016,2828,1091
716080869887381504,Sat Apr 02 01:52:38 +0000 2016,6875,1947
715928423106027520,Fri Apr 01 15:46:52 +0000 2016,3261,895
715758151270801409,Fri Apr 01 04:30:16 +0000 2016,3794,1462
715733265223708672,Fri Apr 01 02:51:22 +0000 2016,4759,1719
715704790270025728,Fri Apr 01 00:58:13 +0000 2016,2863,574
715696743237730304,Fri Apr 01 00:26:15 +0000 2016,3988,1319
715680795826982913,Thu Mar 31 23:22:53 +0000 2016,4411,1649
715360349751484417,Thu Mar 31 02:09:32 +0000 2016,5579,1607
715342466308784130,Thu Mar 31 00:58:29 +0000 2016,3100,705
715220193576927233,Wed Mar 30 16:52:36 +0000 2016,2466,665
715200624753819648,Wed Mar 30 15:34:51 +0000 2016,5246,1925
715009755312439296,Wed Mar 30 02:56:24 +0000 2016,4254,1261
714982300363173890,Wed Mar 30 01:07:18 +0000 2016,3826,1056
714962719905021952,Tue Mar 29 23:49:30 +0000 2016,7506,4375
714957620017307648,Tue Mar 29 23:29:14 +0000 2016,4214,1437
714631576617938945,Tue Mar 29 01:53:39 +0000 2016,3337,1023
714606013974974464,Tue Mar 29 00:12:05 +0000 2016,3707,943
714485234495041536,Mon Mar 28 16:12:09 +0000 2016,2747,1161
714258258790387713,Mon Mar 28 01:10:13 +0000 2016,3086,729
714251586676113411,Mon Mar 28 00:43:43 +0000 2016,3342,845
714214115368108032,Sun Mar 27 22:14:49 +0000 2016,2321,893
714141408463036416,Sun Mar 27 17:25:54 +0000 2016,4392,1427
713919462244790272,Sun Mar 27 02:43:58 +0000 2016,3361,797
713909862279876608,Sun Mar 27 02:05:49 +0000 2016,1957,546
713900603437621249,Sun Mar 27 01:29:02 +0000 2016,2901,755
713761197720473600,Sat Mar 26 16:15:05 +0000 2016,4979,1403
713411074226274305,Fri Mar 25 17:03:49 +0000 2016,4517,1322
713177543487135744,Fri Mar 25 01:35:51 +0000 2016,7379,2896
